text,label
"내게 무척이나 소중한 네가 힘들어하지는 않을까, 다치지는 않을까.",0
시차를 생각하면 만약 업로드 되더라도 너는 이 글을 못보고 가겠지.,0
그렇다 하더라도 제발 건강하게 다녀와.,1
벌써 보고싶으니까 멍청아.,0
"나는 너무 겁쟁이라서 끝끝내 너에게 고백을 못하겠지만, 내가 너를 좋아하는 마음만큼 네가 무사히 돌아올 수 있기를 바랄게.",0
그 사람한테 호되게 당하고 나서,0
다시는 누구 좋아하면 안된다고 생각했었는데,1
내가 바보지,0
긴장돼서 들리는 거 다 받아적고 있을뿐,1
보 무너지듯 쏠리는 마음은,1
어찌할 방도가 없네,1
고마워 이 수업 신청해줘서,3
내일 너 좋아하는 달콤한 거 사갈게,4
너를 좋아하는 내가 너무 밉다.,0
야~눈이다~,4
신나는 겨울이다~ 신난다~,4
씽씽 썰매도 타고~,4
펑펑펑 눈이 내리면,4
친구들과 끼리끼리끼리,3
하하호호 웃으며,4
눈사람도 만들고,3
눈싸움도 하자,3
신나는 겨울 하얀 겨울~,4
캠핑을 가요 랄랄라 숲으로 가요 랄랄라,4
커다란 배낭 짊어지고 모두 함께 떠나요,4
영차영차 힘을 내 (얍) 멋진 텐트 치고서,4
숨바꼭질 고기잡이 물놀이,3
지글지글 바비큐도,3
(와 맛있다),4
우리 다 같이 떠나요 캠핑을 가요 랄라라,4
행복한 추억 만들어요 캠핑은 즐거워 (예),4
우리 같이 뛰놀자 즐거운 운동회야,4
맑은 공기 좋은 향기 가슴에 가득 마시자,4
그 동안 힘들었던 맘 다 날려버리고,3
오늘 하루 재미있게 놀아보는거야,4
뛰어보고 달려도 보고 들썩들썩 함께 춤도 추고,4
소리치고 또 노래하며 웃어봅시다,4
파란하늘 하얀 구름 바라보며 하하하하하하,4
싱그러운 저 햇살 속에 즐겨봅시다,4
우리 같이 뛰놀자 즐거운 운동회야,4
맑은 공기 좋은 향기 가슴에 가득 마시자,4
그 동안 힘들었던 맘 다 날려버리고,3
오늘 하루 재미있게 놀아보는거야,4
뛰어보고 달려도 보고 들썩들썩 함께 춤도 추고,4
소리치고 또 노래하며 웃어봅시다,4
파란하늘 하얀 구름 바라보며 하하하하하하,4
싱그러운 저 햇살 속에 즐겨봅시다,4
힘을 내 봐 조금만 더 응원의 목소리로,3
비타민과 함께라면 승리는 우리의 것,4
뛰어보고 달려도 보고 들썩들썩 함께 춤도 추고,4
소리치고 또 노래하며 웃어봅시다,4
파란하늘 하얀 구름 바라보며 하하하하하하,4
싱그러운 저 햇살 속에 즐겨봅시다,4
둥실 둥실 두둥실 어깨춤이 절로 난다,4
여기서도 얼쑤 저기서도,4
얼쑤 웃음꽃이 만발 했네,4
둥실 둥실 두둥실 어깨춤이 절로 난다,4
여기서도 얼쑤 저기서도,3
얼쑤 온 동네가 들썩인다,4
오늘만은 세상만사 근심걱정 잊어버리고,3
입 맞추어 노래하고 발맞추어 춤을 추자,4
저 달이 지기 전에 이 밤이 새기 전에,3
얼씨구 절씨구 지화자 좋다,4
에루화 데루화 지화자 좋다,4
표현이 서툰 것도 잘못인가요?,1
나 차가운 도시에 따뜻한 여잔데,3
그냥 좋아한단 말도 안 되는가요?,1
솔직하게 난 말하고 싶어요,1
사라져 아니 사라지지 마,0
네 맘을 보여줘 아니 보여주지 마,0
하루 종일 머릿속에 네 미소만,1
우리 그냥 한번 만나볼래요?,2
나 오늘부터 너랑 썸을 한번 타볼 거야,3
나 매일매일 네게 전화도 할 거야,3
밀가루 못 먹는 나를 달래서라도,2
너랑 맛있는 걸 먹으러 다닐 거야,3
넘넘 스윗한 넌 정말 달콤한 걸,4
넘넘 스윗한 넌,4
그냥 좋아한단 말도 안 되는가요?,1
솔직하게 난 말하고 싶어요,1
사라져 아니 사라지지 마,0
네 맘을 보여줘 아니 보여주지 마,0
하루 종일 머릿속에 네 미소만,1
우리 그냥 한번 만나볼래요?,2
나 오늘부터 너랑 썸을 한번 타볼 거야,3
나 매일매일 네게 전화도 할 거야,2
밀가루 못 먹는 나를 달래서라도,2
너랑 맛있는 걸 먹으러 다닐 거야,3
사랑은 이렇게 생기는 게 아니겠어,3
어쩌면 내 맘의 반쪽을 네게 걸어보는 건데,1
나는 오늘도 네게 차일 것만 같아도,1
난 한 번 더 너에게 다시 달려가 볼 거야,3
나 오늘부터 너랑 썸을 한번 타볼 거야,3
나 매일매일 네게 전화도 할 거야,2
매운 거 못 먹는 나를 달래서라도,1
너랑 맛있는 걸 먹으러 다닐 거야,3
나도 그 애처럼 좋아요 좀 눌러줘,1
나도 너랑 말 좀 할 수 있게 해줘,1
나는 풀이 죽어서 오늘도 포기하고,0
뒤를 돌아볼 때쯤 나를 붙잡는 넌,1
하지만 땀이,1
탄이들의 외모를 가릴 순 없죠,2
땀범벅이어도 미치게,2
멋있는 방탄소년단이었어요.,4
정말 작정하고 멋진 무대를,4
보여줘야겠다고 깊은 결심을,4
한 무대 같았습니다,2
진짜 우와...,4
저 어제 우어우어 와우와우,4
감탄사를 얼마나 내 뱉었는지 몰라요,4
무대마다 미쳤다를 외쳤어요.,4
진정 무대 장인 포스,4
너무 너무 너무 멋있었어요.,4
표정 동작 랩 무대매너,2
진짜 최고입니다.,4
완전 반해버렸어요.,4
무대를 완전 장악해버리더라구요.,4
흰바지를 입고,2
춤을 추는데요,2
그냥 날 가져가 라는 말이,3
절로 나왔습니다,4
비단 이무대뿐 아니라 그가 나왔던,3
무대 모두 존재감 장난 아니에요.,4
그리고 표정,2
미치게 한다니까요,4
무대를 진정 씹어먹더라구요,4
전 제이홉이 잘하는 줄은 알고,3
있었지만 공연보고,2
완전 반했습니다,4
사랑합니다!!,4
글구 석진 아...,2
하앍하앍...,2
숨못쉬게 하는 방탄 진,4
석진이 이야기는 잠시만,2
기다려주세요.,2
정국이 어제 공연에서,2
제가 쭈욱 느꼈던 느낌은 정국이의,2
순둥순둥함이라고나 할까요,3
물론 강렬하고 멋지고 매력적일때도,3
있지만~~ 이상하게 제게 줄곧 기억되는,2
정국이의 표정은 막내의 순둥미,3
넘치는 그런 미소였어요.,3
왤케 깨끗하고 순둥하게 웃는건지..,4
제 마음이 새하얀 눈밭이 되는,2
그런 느낌이었어요.,1
최근의 속상함 안타까움에 힘들어할,0
아미들에게 선물하는,3
상처치유의 의미를,4
담은 미소처럼 느꼈습니다,4
참!,3
정국이와 홉이의 개인 무대 전에,2
영상이 올라왔는데요.,2
와우!!,4
이거 이거 이거 이거,4
심장부여잡고 봐야하는 영상이에요.,4
두사람의 케미 미쳤다니까요.,4
아주 작정을 했어요.,4
우리 이렇게 예쁘고 귀여운데,4
소리 안지를꺼야,2
봐봐 우리 장난 아니지,2
귀여운 우리 보니까 쓰러지겠지,4
우리가 생각해도 우린 넘 깜찍 귀여워,4
라고 말하는것 같았어요.,3
온세계의 귀여움을 갈아넣은,4
영상이었습니다.,2
진짜 잘만들었더라구요.,4
지민과 남준의 영상은,2
초초초초 아름다움 예쁨,4
버전이었구요.,2
남준이 팬분들 남준이의,2
아름답고 예쁜 표정에 아주 푸욱,4
빠져서 정신 못차리실꺼에요,4
영혼에서부터 끌어올린,4
아름다움의 끝을 보실 수 있어요.,4
기존에 보지 못했던 카리스마는 잠시,4
내려놓고 외면의 남준이만의,2
아름다움과 아련함을,4
넘나 표현 잘했어요,4
지민이 말이 필요 없는거 아시죠?,2
진짜  아 지민,2
단순 아름다움이 아니라,2
신의 세계에서 볼만한 아름다움...,4
하....,2
이건 직접 보는거 외엔,2
설명이 안됩니다,2
작은 손짓 하나 스치는 눈빛하나에,2
온우주를 보는 기분이랄까요.,4
무대 사이사이 멤버들 영상은,2
아....,2
백번봐도 천번봐도,2
심장 진정 안됩니다,4
큰화면과 실제 무대위 지민이,2
비교해보면서 보는데요.,2
춤선....,2
인간계가 아니에요...,2
어후 ...,2
어쩜 이렇게 춤을 출 수,2
있는건지....,2
흠뻑 빠져서 보느라 소리도 못질러요.,4
아미밤 들 힘도 없어요.,0
무대로 제영혼 넣어야했거든요.,4
방탄의 느므느므 중요한 울 리더,3
남준이,2
와...,3
어쩜...,2
기럭지 옷발,3
앞모습 뒷모습 이거 실화냐 라는,3
소리가 절로 나왔죠.,2
뭔 랩을 또 이리 근사하게 하는지,4
멋진 사람 같으니,4
방탄의 피지컬은 이런것이다를,2
몸소 실천해서 보여주는거,2
모델이에요 찰떡 모델이에요,4
간지 대폭팔의 대향연,4
남준이가 무대위에 오르면 뭐랄까,2
안심되는느낌이 있어요.,3
의지되기도 하고 무대의 격을,3
높여주는 그런기분이었죠.,3
dna 노래할땐,2
전 뷔진 지켜봅니다,2
오늘은 얼마나 즐겁게 놀지,3
궁금하거든요,2
카메라에 잡히진 않았지만,2
전 무대위에서 둘이서 꽁냥거린것도,3
노래 끝날때 뷔 뒤에 진이 딱 붙어,2
있는것도 다 봤습니다,2
뷔는 단독 영상이었어요.,2
아무래도,2
멤버가 일곱명이다보니,2
뷔..,2
뷔...,2
아주 치명치명에다가,4
피가 철철넘치도록 빠져드는 기분을,4
안겨주는 그런 영상이었어요.,2
역시 연기를 했어서 그런거일까요?,2
눈빛만으로 아주 미세하고,3
섬세하고 가느다란 속눈썹 하나마저도,3
그자체만으로도 공연장 안에,3
있던 아미들은 다 이미,2
심정지 왔었어요,1
이건 정말 와우 아후 아학...,4
더이상 설명 안할래요,1
개인 무대 역시 이건 뭐,3
숨도 쉬지 말라고 경고하는거 같았어요.,0
꼼짝 못한다니까요.,0
그대로 멈춰서 무대속 뷔에 푹빠져,4
노래와 춤을 감상했어요.,3
눈빛....,2
기승전 눈빛....,2
정말 노래 나오자마자 일본아미들,3
쓰러집니다,0
무비와 영상이 함께,2
섞여서 어디가 무비인지,2
어디가 무대인지 완전 멋졌어요.,4
아미들에게 이야기 할때도,2
자기 인사할때도 잠시 멈추는 타이밍을,2
아는 남자에요.,3
자 어서 내게 반응을 보여봐,3
자 어서,3
안그럼 나 말안한다,1
이렇게 말하는 것같은,2
포스를 마구 풍겨줬죠.,2
미친다니까요,0
시소 노래 부를때도 다른 곡에서,2
랩할때도...,2
그냥 슈가의,2
치명미에 허우적 거렸어요,4
epiphany 노래 부르러 나왔는데,2
왠일...,2
어머머머머 화이트 의상...,4
조끼같은 니트 입은 석진...,2
이건 신이에요...,4
인간 아니에요..,0
진...,2
너무나 아름다워서,4
호흡정지 심장정지 동공폭발이었죠.,4
아미들 다 난리 났다니까요.,4
거기에 피아노까지 치니...,3
이건 뭐...,1
죽으라는거죠,0
진..,2
왜이리 노래를 잘하는건가요.,4
어제 콘서트에서 진 노래 부르는거,2
들으면서 계속 느꼈던게,2
라이브 장난 아닌거에요.,4
너무 잘해요.,4
잘해도 너무 잘해요.,4
와....,4
이건 정말 와.,4
오죽하면요 어제 노래,3
끝나자마자 박수가 터져나왔어요.,4
팬들의 함성이 아닌 박수였어요.,4
다들 감격에 찬 박수였죠.,4
유일하게 어제 콘서트에서,2
함성이 아닌 박수를 받은 무대는,4
진의 솔로무대였어요.,2
근데 박수가 하나도 어색하지 않았어요.,4
박수를 받는게 너무나 당연한,4
무대였으니까요..,2
일본 아미분들..,2
다들 진의 노래에,2
감명을 받은거죠..,4
노래부를때 정말 얼굴목귀가 다,2
빨개지도록 노래에 집중하던,2
진이었답니다.,2
최고의 무대였어요 정말로...,4
노래 끝나고 이어진 곡은 바로,2
전하지 못한 진심,1
진짜....,2
뷔 정국 지민 다 멋졌지만,3
솔직히 그때만큼은 석진이만 보였어요.,3
노래에 푹빠진 석진이의 모습..,3
얼굴표정을 바라보는데..,2
너무나 아름다운거에요.,4
석진의 얼굴에서 노래가 그대로,4
느껴졌어요.,2
본인의 파트가 아닌데도,2
얼굴 표정만으로도 노래에,3
심취해서 부르는것 같았어요.,2
이건 그 어떤 말로도 설명안되요..,2
석진이의 어른미...어른미!!,3
섹시함 이런거 아니구요,2
어른미...,2
아..,2
뭐라고 설명해야할지...,2
달방의 맏내는 0.000000000001%도,2
찾아볼 수 없는 최고의 무대였어요.,4
참...,2
슈가와 진의 개인무대 전에,2
두사람의 영상이 나왔는데요.,2
어떤 느낌의 영상이었냐면요,2
멋짐!!,4
딱 그거였어요.,2
런웨이,2
모델들이 패션쇼 할때 걸어가는,2
그느낌처럼 두사람 걸어가데요,2
슈가 와우 키가 180은 되는 기분의,2
몸매였어요.,2
이번에 아주 귀여움에,4
멋짐에 치명에 슈가 혼자 다해요,4
진 그냥 서있어도 숨만쉬어도,2
화보인거 아시잖아요,3
암튼 이번 공연중간중간에 나왔던,2
멤버들 영상이요 진심,2
작정하고 아미들 비명에 혼절시키려고,4
만든 영상들이었어요.,2
실제로 객석 분위기 장난 아니었어요.,2
충격과 희열과 황홀의 도가니였어요,4
모두 아미밤을 흔들며 부르더라구요.,4
정말 아름다웠어요.,4
도쿄돔에서 울려퍼지는 일본 아미들의,3
노래 정말 좋더라구요.,4
후렴구를 한 열번 넘게 반복하자,2
탄이들 등장했었죠,2
정국 지민의 그 뭐랄까 필살기,2
정국이 부상이후 제대로 된 무대에서,2
어떨지 정말 궁금했는데요.,2
결과적으로는 귀엽고 웃겼어요.,3
지민이가 앞쪽으로 나와서,2
계속 기다리고 있었거든요.,2
앞머리를 당췌 몇번을 뒤로 넘기는 건지,1
요래도 넘기고 조래도 넘기도,3
뭉탱이로 잡고 넘겨도 정국이,3
안오더라구요,2
근데말이죠,2
그상황들이 귀엽고 유쾌했어요.,4
지민이 표정 완전 사랑스러웠어요,4
쏘왓 에선 뷔진 타임 있잖아요,2
오늘은 어떤 모습 보여줄지,2
완전 기다렸거든요,4
뷔가 무대앞에서 딱 기다리니,2
진이 짠 하고 다가갑니다,3
둘이 아주 개그를 찍어요,3
까불까불 난리난리,3
웃으면서 열광하며 봤네요,4
정국이는 지민이,2
모자티 모자부분 들고 장난장난,2
역시 쏘왓이 최고입니다,4
오늘 쏘왓 역시 완전 기대되요,4
우선 위의 정국이 한번 보고 가시죠,4
댕댕댕댕 달려오면서 뽀뽀 쪽하고,3
가는 이런 귀염둥이,3
20181114 BTS 도쿄돔,2
2차공연에서 제가 가장 애정하는,3
정국이의 모습입니다,2
어디까지나 매우 주관적인,4
저만의 생각으로 말씀드리자면,2
어제 도쿄돔 2차 콘서트에서,2
최고의 멤버를 뽑아보라면,2
전 주저없이 전정국,2
방탄 정국이가 최고였다고,3
말씀드릴 수 있습니다,2
정국이 정말 어제 날아다녔어요,4
이렇게 텐션좋고 힘넘치고,4
날아다니는 친구가 다쳐서,2
무대에 앉아 있을때 얼마나,2
얼마나 힘들었을까요,1
진짜 와우 20대 초반 남자의,4
힘넘치는 역동적인 무대위의,3
모습을 이번 도쿄콘서트를 통해,2
너무나 잘 느낄 수 있었습니다.,4
오죽하면 입고 있던 가죽바지 무릎이,2
공연 중간쯤 찢어져 있더라구요.,2
섬세한 노래를 부를땐 하늘거리는,3
나비의 날갯짓과 같은 목소리로,3
감정선을 살려서 부르는 정국,3
괜히 메인 보컬이 아닌거죠,4
강렬한 안무나올땐 몸이 부서져라,3
춤을 추는 정국!!,2
그냥 정국이는 어제 최고였어요,4
게다가 얼마나 순둥순둥 막내미,4
뿜으며 귀욤거리던지...,4
이 아이의 매력을 심장터지도록,4
느끼고 왔습니다,2
참...,2
글구 어제 보면서 새삼 느낀게,2
아이들 의상 정말 예쁘더라구요.,4
방탄소년단 스타일리스트팀 여러분,2
정말 감사합니다.,4
큰 화면으로 보니 옷이 정말,2
손이 많이 가는 아름다운 옷이었어요.,4
이탈리아 장인이 한땀 한땀 수놓은,2
듯한 퀄리티의 화려한 무대의상,4
이었거든요.,2
단추하나 그냥 지나치는,2
"법이 없더라구요, 보석같은 단추도",2
진주알 같은 단추도 옷에 달린 스팽글에,2
비싼 원단으로 보이는 레이스에 리본에..,2
패션에 관심1도 없는 저이지만,2
탄이들이 입은 무대의상은 정말,2
최고였어요.,4
예쁜옷 입혀주셔서 정말로,3
감사드립니다.,4
지금 딱 기억에 남는 의상은,2
제이홉 흰바지단에 달린 레이스와,2
남준이 흰색 블라우스 뒤의 끈으로 묶은,2
리본?,2
이 두의상이 기억에 남아요.,2
예뻤거든요,3
어제 도쿄돔 모습이에요.,2
일본 언론에서 뭐라고 하던말던간에,2
방탄의 인기는 어마어마 했어요.,4
그 넓은 도쿄돔이 빈자리없이,3
꽉꽉 들어찼으니까요~,3
공연 시작전에 뮤직비디오가,2
나오구요 관객들의 흥을 돋구기,2
시작합니다.,2
그러다가 영상이 나오는데요.,2
제복 스타일이라고 해야하나~,2
암튼 멋지게 옷을 입은 탄이들이,3
진짜 이렇게 멋져도 되나 싶은표정,4
으로 나옵니다.,2
진짜 미친다니까요.,0
정말정말 잘찍었어요.,3
함성소리 터졌어요.,4
영상만으로도,2
멋져서 쓰러져요.,4
이거 오버 아니에요,4
진짜 보시면 와우...,4
장난 아닙니다!!,1
그러다가,2
무대에 불쑈 가 시작되면서,2
방탄소년단이 등장합니다.,2
참!!,2
그리고 콘서트에서 부른,2
노래 순서는 틀릴 수도 있으니,2
그냥 대략 느낌만 보세요.,2
IDOL 오프닝 진짜,2
아 춤이 맞나 싶어요,1
공중으로 부웅 날아 다녀요,2
방탄팬이 아니더라도 이 무대 보면,2
그냥 푹빠지게 됩니다.,4
노래끝나고 워낙,2
격렬한 무대라 다들 한곡불렀음에도,2
땀을 뻘뻘 흘립니다.,1
물마시도 땀닦고 나서 인사를했어요.,2
인상적인건 멤버모두,3
일본어로 진행을 했습니다.,2
첫날과 비슷했지만 그래도,2
또 다르게 이야기 한 부분도 있었구요.,2
암튼 일본어 공부 열심히,2
하고 있는 느낌 받았습니다.,3
소통...팬들과의 소통을 소중히,3
생각한다고 느껴졌어요.,3
도입부 멜로디 만으로도,3
심장이 뜁니다,4
save me 에서 자연스럽게,3
I’m fine 으로 넘어갑니다.,2
공연장 위에서 누워있는,2
멤버들을 촬영합니다.,2
홉이가 받쳐주고,2
누워있는 뷔가 노래를 시작하죠.,2
아임파인 노래는 정말 전체적 안무구성,3
넘나 아름다워요.,4
노래 끝나고 멤버들의,2
영상이 시작되구요.,2
영상에 대한 설명은 첫날 후기,2
참고하세요.,2
참 빼놓은 부분이 있는데요.,2
이 영상에서는 멤버들의 모든,2
잔망이 다 나옵니다,2
진짜 귀여워 미치구요  이거,4
콘서트장 아님 못보는 걸까요?,1
진짜 장난 아니에요!!,4
뷔랑 연탄이의 뽀뽀 보면 또 미치구요,4
홉이는요 피부가 꿀이더라구요.,4
와...,4
윤기나는 피부결이 넘나,4
좋아보였어요.,4
메이크업팀의,2
도움도 물론 있었겠지만 진짜,2
반했다니까요.,4
피부톤 잘살려주신,3
BTS 메이크업 팀 분들도 정말,3
감사합니다,4
just dance 호석이가 등장하는데요.,2
겁많은 호석이인데,2
높은 무대에서도 어쩜 그렇게,2
춤을 멋지게 추는걸까요,4
매력열매가 백억만개 매달린,4
홉이는 진짜 이번 콘서트를,2
통해 완전 완전 전 푹 빠졌어요.,4
역시 무대 장인,4
참 상의 단추 세개 풀린거 보고,2
쓰러졌어요 저,0
이부분 부를때 어쩜 가사전달이,2
이리도 잘되는건지...,3
노래 안무 의상 무대,2
모든것이 다 아름다웠습니다..,4
정국이 오늘 최고,4
i need u 일본어,2
run 일본어,2
돌출 무대 중앙에서 불러서,2
잘 안보였어요.,1
다 같이 뛰자고 했구요.,2
슈가는 넘나 멋지게 물뿌렸어요.,3
아...,2
나도 슈가수 맞고 싶다아,1
지민과 남준의 영상이 나와요.,2
어제도 영상에 대해 말씀드렸는데요.,2
울 남준이 색색깔의 아름다운,3
풍경 뒤로 아주 미모포텐 터집니다.,4
매력적인 입술에 건강미,3
넘치는 피부톤에 꺄올,4
글구 침침 지민이,2
진정한 침대와 이불 소품의 장인,4
일본아미들 다 쓰러졌어요.,0
지민이 인기 넘나 대단한거,4
침대에서 뛰고,2
이불을 들고,2
진짜 아주 심장에 무리주려고 작정한,0
영상이라 생각됩니다,2
옆에 있던 스타일 좋은 20대 일본,2
남자아미들도 카와이이를,2
외치더군요,2
춤이 아니에요..,2
이건 신의 몸짓이에요...,4
분명 노래 속도는 문제가 없는데,2
춤이 정말 슬로우 모션으로,2
추는것 같아요.,2
세상을 정지시키는 듯한 춤사위...,4
가끔씩 바지와 셔츠 사이로보이는,2
지민이의 속살,3
아미들 다 쓰러졌어요,0
울 남준이 무대,2
하....,2
남준이 ....,2
스웩...,2
어후...,2
정말 간지간지,3
김간지,3
춤을 추는데요 그 곡에 어쩜,3
어울리게 몸을 흔드나요,3
이걸 설명하고 싶은데 아오..,0
설명으로,2
할 수가 없는 몸짓,1
진짜 너무너무 멋졌어요.,4
리듬을 타는 남준이의 몸짓에,2
저도 모르게 이끌려 감을,3
느꼈었죠,2
글구 무대에서 땀흘리기로 1위가,2
RM 이었는데요,2
땀으로 젖은 셔츠 진짜 그셔츠가,2
되고 싶었습니다,3
혹 궁금하실까봐요 땀샘폭발 2위는,2
꾹이꾹이 정국이 입니다,3
할때 구찌 무대의상,2
유난히 눈에 들어왔었죠,3
멋져요 멋져,4
이때부턴 중앙 돌출 무대로 나가서,2
뒷모습과 큰화면을 왔다갔다,2
하면서 지켜봤습니다,2
뷔...,2
태형이....,2
무대 말안해도 아시죠?,3
정말...,2
어쩜 손가락만으로도,2
모든 섬세하고 미묘하고 섹시한,4
그런 감정들이 다 표현 될 수,4
있는건지...,2
정말...,2
아...,2
태형이는 어떻게 말로,2
표현할 방법이 없습니다.,1
목소리까지 아주 그냥...,2
그리고 태형이의 치아...,2
치아만으로도 이렇게 섹시할,3
수 있는건지....,2
진정한 치아 연기의 장인이,2
궁금하시다면,2
뷔의 무대를 보시면 됩니다,2
뒤에 있는 일본 아미들,2
야바이!,1
야바이!,1
를 외쳤죠,2
참...,2
글구 뷔도 시야 제한석에,2
앉은 아미들을 위해 끝쪽 무대에서,3
한참을 아미들과 교감하더라구요.,3
1일차 공연에서도 그랬구요.,2
진짜 아미 생각 많이 하는거 같았어요.,3
진심으로,3
의상 참 좋아요 시스루 쭈욱,3
갔으면 좋겠네요,2
오늘도 지민이 왼쪽 어깨에는,2
선명한 부황 자국 3개가,2
보이더라구요,2
맴이 아파옵니다...,0
정국이 복근은 적당히 올려서,2
왠지 아쉬움,1
일본에선 더 위로 쭈욱,2
올려도 되는데 말이죠,1
울 방탄 슈가는 토크 할때도,2
카메라 단독으로 잡을 때도,2
얼마나 밀당을 하는지 몰라요,1
팬들 조련이 장난 아니에요,1
아 위험한 남자에요,1
역시 공연장에서 그의 진가를,2
보여주더라구요.,2
객석에 물뿌리는 뒷모습이,2
어찌나 섹시하던지,4
글구 남성다운 모습 정말 하나,2
강하게 봤는데요,2
그건 저만 기억할꺼에요,3
부를때 공연장,2
분위기는 정말 모든 아미의,2
영혼이 오롯이 진에게 집중합니다.,4
다들 꼼짝도 못해요...,0
노래에 푹 빠지거든요..,4
누구하나 노래를 방해하는 사람,1
없이 오로지 석진이의 숨소리까지도,2
놓치지 않고 들어요.,3
진이의 하얀 목이 조금씩 조금씩,2
빨갛게 달아오르는게 시간이,2
흐름에 따라 너무나 잘보였어요.,3
글구요..,2
어쩌면 월드와이드핸섬 진은,3
콧구멍 속까지 잘생기고 깨끗한건지,4
콧구멍에도 반했어요,4
저 이상한 사람 아니에요,2
화면이 그만큼 잘 보였다는 뜻이죠,3
글구 전 진이의 눈썹 모양에,2
완전 반했습니다.,4
눈썹미남이에요.,4
자세히,2
보심 넘 예뻐서 놀라신다니까요,4
글구 마이크 잡은 손 보고 또,2
놀란게 있는데요.,3
엄지손가락이,2
90도 그러니까 ㄱ 모양으로,2
꺾어서 마이크 잡더라구요.,2
세상신기,3
첫날 도쿄돔 공연과 마찬가지로,2
이번 무대에서 역시 노래끝나고,2
"박수를 받았습니다,",3
정말 박수가 끊이질 않았어요.,4
노래...진짜 잘불렀어요...,4
앞으로도 발라드곡 많이 듣고파요,3
전하지 못한 진심,0
진이의 노래가 끝나면 뷔 지민 정국이,2
등장합니다.,2
큰 화면 4군데에 멤버,2
한명씩 보이구요.,2
제자리에선 정국이랑 석진이 가장,2
잘 보였습니다.,2
이날도 역시 네명다 멋졌지만..,3
전 석진이가 젤로 좋았네요.,4
본인 파트 아닐때도 그 표정과,2
노래분위기...,2
너무나도 슬프고,1
아름다움을 잘 표현했거든요.,4
참 so what 에서 정국지민,2
텐션 오지게 터지는 부분 있잖아요.,3
그 부분도 이날은 좀 바뀌었어요.,2
정국 대신 슈가 등장으로 기억해요,2
뭔가 다 미리 약속이 되어서,2
등장하고 재미있는 상황을 만든거,3
같더라구요.,2
야~눈이다~,2
신나는 겨울이다~ 신난다~,4
씽씽 썰매도 타고~,4
펑펑펑 눈이 내리면,3
친구들과 끼리끼리끼리,3
하하호호 웃으며,3
눈사람도 만들고,3
눈싸움도 하자,3
신나는 겨울 하얀 겨울~,4
캠핑을 가요 랄랄라 숲으로 가요 랄랄라,4
커다란 배낭 짊어지고 모두 함께 떠나요,3
영차영차 힘을 내 (얍) 멋진 텐트 치고서,4
숨바꼭질 고기잡이 물놀이,3
지글지글 바비큐도,3
(와 맛있다),4
우리 다 같이 떠나요 캠핑을 가요 랄라라,4
행복한 추억 만들어요 캠핑은 즐거워 (예),4
우리 같이 뛰놀자 즐거운 운동회야,4
맑은 공기 좋은 향기 가슴에 가득 마시자,4
그 동안 힘들었던 맘 다 날려버리고,3
오늘 하루 재미있게 놀아보는거야,4
뛰어보고 달려도 보고 들썩들썩 함께 춤도 추고,4
소리치고 또 노래하며 웃어봅시다,4
파란하늘 하얀 구름 바라보며 하하하하하하,4
싱그러운 저 햇살 속에 즐겨봅시다,4
우리 같이 뛰놀자 즐거운 운동회야,4
맑은 공기 좋은 향기 가슴에 가득 마시자,4
그 동안 힘들었던 맘 다 날려버리고,3
오늘 하루 재미있게 놀아보는거야,4
뛰어보고 달려도 보고 들썩들썩 함께 춤도 추고,4
소리치고 또 노래하며 웃어봅시다,4
파란하늘 하얀 구름 바라보며 하하하하하하,4
싱그러운 저 햇살 속에 즐겨봅시다,4
힘을 내 봐 조금만 더 응원의 목소리로,3
비타민과 함께라면 승리는 우리의 것,3
뛰어보고 달려도 보고 들썩들썩 함께 춤도 추고,4
소리치고 또 노래하며 웃어봅시다,4
파란하늘 하얀 구름 바라보며 하하하하하하,4
싱그러운 저 햇살 속에 즐겨봅시다,4
둥실 둥실 두둥실 어깨춤이 절로 난다,4
여기서도 얼쑤 저기서도,4
얼쑤 웃음꽃이 만발 했네,4
둥실 둥실 두둥실 어깨춤이 절로 난다,4
여기서도 얼쑤 저기서도,4
얼쑤 온 동네가 들썩인다,4
오늘만은 세상만사 근심걱정 잊어버리고,3
입 맞추어 노래하고 발맞추어 춤을 추자,4
저 달이 지기 전에 이 밤이 새기 전에,2
얼씨구 절씨구 지화자 좋다,4
에루화 데루화 지화자 좋다,4
표현이 서툰 것도 잘못인가요?,1
나 차가운 도시에 따뜻한 여잔데,3
그냥 좋아한단 말도 안 되는가요?,1
솔직하게 난 말하고 싶어요,1
사라져 아니 사라지지 마,0
네 맘을 보여줘 아니 보여주지 마,0
하루 종일 머릿속에 네 미소만,1
우리 그냥 한번 만나볼래요?,3
나 오늘부터 너랑 썸을 한번 타볼 거야,3
나 매일매일 네게 전화도 할 거야,3
밀가루 못 먹는 나를 달래서라도,1
너랑 맛있는 걸 먹으러 다닐 거야,3
넘넘 스윗한 넌 정말 달콤한 걸,4
넘넘 스윗한 넌,4
그냥 좋아한단 말도 안 되는가요?,0
솔직하게 난 말하고 싶어요,1
사라져 아니 사라지지 마,0
네 맘을 보여줘 아니 보여주지 마,0
하루 종일 머릿속에 네 미소만,1
우리 그냥 한번 만나볼래요?,3
나 오늘부터 너랑 썸을 한번 타볼 거야,3
나 매일매일 네게 전화도 할 거야,3
